Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime
Mon 06:41:14 AM,46.4203,0.8886,↑ 4°,440,506,"36,000",,FlightAware ADS-B (LFFV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:41:44 AM,46.4820,0.8957,↑ 5°,441,507,"36,000",25,FlightAware ADS-B (LFFV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:42:14 AM,46.5443,0.9027,↑ 4°,440,506,"36,025",25,FlightAware ADS-B (LFEK),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:42:44 AM,46.6054,0.9097,↑ 4°,439,505,"36,025",,FlightAware ADS-B (LFOQ),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:43:14 AM,46.6646,0.9163,↑ 5°,436,502,"36,025",-25,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:43:44 AM,46.7247,0.9234,↑ 6°,435,501,"36,000",-25,FlightAware ADS-B (LFEK),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:44:14 AM,46.7822,0.9360,↑ 9°,434,499,"36,000",-25,FlightAware ADS-B (ORY / LFPO),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:44:44 AM,46.8431,0.9505,↑ 9°,434,499,"35,975",-25,FlightAware ADS-B (ORY / LFPO),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:45:14 AM,46.9012,0.9645,↑ 9°,434,499,"35,975",25,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:45:44 AM,46.9622,0.9791,↑ 9°,434,499,"36,000",25,FlightAware ADS-B (DNR / LFRD),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:46:14 AM,47.0210,0.9934,↑ 9°,433,498,"36,000",,FlightAware ADS-B (ANE / LFJR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:46:44 AM,47.0812,1.0079,↑ 9°,433,498,"36,000",,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:47:15 AM,47.1413,1.0226,↑ 9°,434,499,"36,000",-25,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:47:45 AM,47.2002,1.0369,↑ 9°,434,499,"35,975",,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:48:15 AM,47.2593,1.0513,↑ 10°,435,501,"36,000",25,FlightAware ADS-B (LFAG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:48:45 AM,47.3197,1.0662,↑ 9°,435,501,"36,000",,FlightAware ADS-B (LFAG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:49:15 AM,47.3785,1.0806,↑ 10°,436,502,"36,000",,FlightAware ADS-B (LFDH),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:49:46 AM,47.4401,1.0958,↑ 10°,436,502,"36,000",24,FlightAware ADS-B (GCI / EGJB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:50:17 AM,47.5015,1.1110,↑ 10°,434,499,"36,025",25,FlightAware ADS-B (DOL / LFRG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:50:47 AM,47.5615,1.1258,↑ 9°,433,498,"36,025",-25,FlightAware ADS-B (DOL / LFRG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:51:17 AM,47.6199,1.1402,↑ 9°,433,498,"36,000",-25,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:51:48 AM,47.6815,1.1555,↑ 10°,432,497,"36,000",,FlightAware ADS-B (DNR / LFRD),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:52:18 AM,47.7403,1.1702,↑ 10°,431,496,"36,000",,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:52:48 AM,47.7992,1.1849,↑ 10°,431,496,"36,000",,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:53:18 AM,47.8586,1.1998,↑ 10°,430,495,"36,000",,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:53:48 AM,47.9168,1.2145,↑ 10°,429,494,"36,000",,FlightAware ADS-B (DPE / LFAB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:54:18 AM,47.9750,1.2290,↑ 10°,429,494,"36,000",,FlightAware ADS-B (LFFE),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:54:48 AM,48.0350,1.2442,↑ 10°,427,491,"36,000",25,FlightAware ADS-B (DPE / LFAB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:55:18 AM,48.0912,1.2585,↑ 10°,425,489,"36,025",,FlightAware ADS-B (DOL / LFRG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:55:48 AM,48.1500,1.2734,↑ 10°,425,489,"36,000",-25,FlightAware ADS-B (EGHR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:56:18 AM,48.2087,1.2881,↑ 10°,424,488,"36,000",-25,FlightAware ADS-B (ANE / LFJR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:56:48 AM,48.2663,1.3027,↑ 10°,424,488,"35,975",-25,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:57:18 AM,48.3241,1.3174,↑ 10°,424,488,"35,975",25,FlightAware ADS-B (LFPK),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:57:48 AM,48.3824,1.3323,↑ 10°,424,488,"36,000",50,FlightAware ADS-B (LEH / LFOH),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:58:18 AM,48.4401,1.3472,↑ 10°,423,487,"36,025",-25,FlightAware ADS-B (LME / LFRM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:58:48 AM,48.4984,1.3622,↑ 10°,424,488,"35,975",-50,FlightAware ADS-B (ORY / LFPO),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:59:18 AM,48.5568,1.3772,↑ 10°,426,490,"35,975",50,FlightAware ADS-B (LEH / LFOH),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 06:59:48 AM,48.6143,1.3920,↑ 10°,425,489,"36,025",75,FlightAware ADS-B (EGNY),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:00:18 AM,48.6742,1.4075,↑ 10°,423,487,"36,050",,FlightAware ADS-B (LFOR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:00:48 AM,48.7290,1.4218,↑ 10°,422,486,"36,025",-25,FlightAware ADS-B (LFFC),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:01:18 AM,48.7864,1.4366,↑ 10°,419,482,"36,025",,FlightAware ADS-B (LFON),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:01:48 AM,48.8430,1.4514,↑ 10°,417,480,"36,025",,FlightAware ADS-B (LHR / EGLL),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:02:15 AM,48.8948,1.4658,↑ 13°,414,476,"36,025",-31,FlightAware ADS-B (BVA / LFOB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:02:36 AM,48.9331,1.4836,↑ 21°,411,473,"36,000",-73,FlightAware ADS-B (CDG / LFPG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:02:56 AM,48.9675,1.5080,↗ 29°,408,470,"35,975",,FlightAware ADS-B (LFFE),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:03:15 AM,48.9989,1.5390,↗ 37°,406,467,"36,000",,FlightAware ADS-B (CDG / LFPG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:03:31 AM,49.0193,1.5645,↗ 42°,405,466,"35,975",,FlightAware ADS-B (URO / LFOP),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:04:14 AM,49.0745,1.6555,↗ 48°,404,465,"36,000",,FlightAware ADS-B (EGHG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:04:44 AM,49.1115,1.7189,↗ 49°,403,464,"35,975",-26,FlightAware ADS-B (LFPU),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:05:11 AM,49.1467,1.7789,↗ 47°,403,464,"35,975",,FlightAware ADS-B (ESH / EGKA),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:05:33 AM,49.1751,1.8177,↗ 38°,405,466,"35,975",,FlightAware ADS-B (LFPV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:05:53 AM,49.2055,1.8482,↗ 30°,407,468,"35,975",30,FlightAware ADS-B (TNF / LFPN),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:06:23 AM,49.2567,1.8918,↗ 29°,407,468,"36,000",25,FlightAware ADS-B (ESH / EGKA),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:06:53 AM,49.3051,1.9332,↗ 29°,407,468,"36,000",,FlightAware ADS-B (BVA / LFOB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:07:23 AM,49.3560,1.9766,↗ 29°,408,470,"36,000",,FlightAware ADS-B (ESH / EGKA),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:07:53 AM,49.4041,2.0178,↗ 29°,409,471,"36,000",,FlightAware ADS-B (BVA / LFOB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:08:23 AM,49.4529,2.0597,↗ 29°,409,471,"36,000",,FlightAware ADS-B (BVA / LFOB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:08:53 AM,49.5027,2.1024,↗ 29°,409,471,"36,000",25,FlightAware ADS-B (EGSL),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:09:23 AM,49.5528,2.1456,↗ 29°,410,472,"36,025",,FlightAware ADS-B (EBUL),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:09:54 AM,49.6028,2.1886,↗ 29°,411,473,"36,000",-25,FlightAware ADS-B (BVA / LFOB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:10:24 AM,49.6537,2.2326,↗ 29°,412,474,"36,000",,FlightAware ADS-B (LFPV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:10:54 AM,49.7033,2.2756,↗ 30°,412,474,"36,000",25,FlightAware ADS-B (EGHR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:11:24 AM,49.7538,2.3197,↗ 29°,413,475,"36,025",25,FlightAware ADS-B (BVA / LFOB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:11:54 AM,49.8021,2.3618,↗ 30°,412,474,"36,025",-25,FlightAware ADS-B (BVA / LFOB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:12:24 AM,49.8514,2.4049,↗ 30°,413,475,"36,000",-25,FlightAware ADS-B (BRU / EBBR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:12:54 AM,49.9030,2.4501,↗ 30°,414,476,"36,000",,FlightAware ADS-B (CQF / LFAC),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:13:24 AM,49.9509,2.4921,↗ 30°,414,476,"36,000",25,FlightAware ADS-B (CRL / EBCI),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:13:54 AM,50.0012,2.5365,↗ 30°,413,475,"36,025",-400,FlightAware ADS-B (MGL / EDLN),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:14:24 AM,50.0519,2.5811,↗ 30°,412,474,"35,600",-875,FlightAware ADS-B (EGUV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:14:54 AM,50.1000,2.6237,↗ 30°,413,475,"35,150",-925,FlightAware ADS-B (POX / LFPT),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:15:24 AM,50.1512,2.6689,↗ 30°,414,476,"34,675","-1,000",FlightAware ADS-B (EBCF),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:15:54 AM,50.2001,2.7123,↗ 30°,414,476,"34,150",-675,FlightAware ADS-B (EGKE),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:16:24 AM,50.2520,2.7586,↗ 30°,416,479,"34,000",-150,FlightAware ADS-B (LEY / EHLE),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:16:54 AM,50.3011,2.8023,↗ 30°,414,476,"34,000",,FlightAware ADS-B (EGSQ),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:17:24 AM,50.3505,2.8463,↗ 30°,413,475,"34,000",,FlightAware ADS-B (EBBZ),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:17:54 AM,50.3996,2.8904,↗ 30°,413,475,"34,000",,FlightAware ADS-B (EBBL),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:18:24 AM,50.4496,2.9352,↗ 30°,415,478,"34,000",-425,FlightAware ADS-B (EBSJ),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:18:54 AM,50.4989,2.9798,↗ 30°,414,476,"33,575","-1,325",FlightAware ADS-B (EGTF),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:19:24 AM,50.5483,3.0244,↗ 30°,409,471,"32,675","-1,925",FlightAware ADS-B (LTN / EGGW),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:19:54 AM,50.5969,3.0684,↗ 30°,417,480,"31,650","-1,975",FlightAware ADS-B (EHHV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:20:24 AM,50.6486,3.1152,↗ 30°,420,483,"30,700","-1,925",FlightAware ADS-B (EBGB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:20:54 AM,50.6977,3.1599,↗ 30°,423,487,"29,725","-1,950",FlightAware ADS-B (WOE / EHWO),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:21:24 AM,50.7492,3.2068,↗ 30°,417,480,"28,750","-1,975",FlightAware ADS-B (EGHR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:21:54 AM,50.7999,3.2532,↗ 30°,412,474,"27,750","-1,975",FlightAware ADS-B (EBBZ),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:22:24 AM,50.8480,3.2973,↗ 30°,410,472,"26,775","-1,925",FlightAware ADS-B (ANR / EBAW),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:22:54 AM,50.8971,3.3423,↗ 30°,405,466,"25,825","-1,950",FlightAware ADS-B (TNF / LFPN),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:23:24 AM,50.9447,3.3862,↗ 30°,400,460,"24,825","-1,725",FlightAware ADS-B (EBUL),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:23:54 AM,50.9933,3.4312,↗ 30°,393,452,"24,100","-1,250",FlightAware ADS-B (GNE / EBGT),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:24:24 AM,51.0402,3.4746,↗ 30°,390,449,"23,575",-972,FlightAware ADS-B (EBFN),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:24:48 AM,51.0756,3.5074,↗ 30°,387,445,"23,225",-944,FlightAware ADS-B (LFQO),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:25:18 AM,51.1226,3.5510,↗ 30°,387,445,"22,725",-991,FlightAware ADS-B (LEY / EHLE),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:25:44 AM,51.1631,3.5887,↗ 30°,384,442,"22,300",-975,FlightAware ADS-B (MHZ / EGUN),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:26:18 AM,51.2145,3.6365,↗ 28°,382,440,"21,750",-991,FlightAware ADS-B (LGG / EBLG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:26:37 AM,51.2467,3.6538,↑ 9°,382,440,"21,425","-1,000",FlightAware ADS-B (EBDT),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:27:21 AM,51.3261,3.6542,↑ 359°,381,438,"20,700",-975,FlightAware ADS-B (BRU / EBBR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:27:37 AM,51.3517,3.6557,↑ 7°,378,435,"20,450",-955,FlightAware ADS-B (EBNM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:27:54 AM,51.3798,3.6694,↗ 26°,375,432,"20,175",-923,FlightAware ADS-B (LGG / EBLG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:28:29 AM,51.4331,3.7138,↗ 28°,370,426,"19,650",-946,FlightAware ADS-B (EHHV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:28:59 AM,51.4784,3.7527,↗ 28°,370,426,"19,150","-1,340",FlightAware ADS-B (EHVB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:29:16 AM,51.5044,3.7751,↗ 28°,368,423,"18,600","-1,946",FlightAware ADS-B (EHDP),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:29:36 AM,51.5342,3.8007,↗ 28°,362,417,"17,950","-1,905",FlightAware ADS-B (EHVB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:29:53 AM,51.5583,3.8217,↗ 28°,360,414,"17,425","-1,947",FlightAware ADS-B (EGSJ),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:30:23 AM,51.6020,3.8596,↗ 29°,358,412,"16,425","-1,975",FlightAware ADS-B (EHTE),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:30:53 AM,51.6460,3.8979,↗ 28°,355,409,"15,450","-1,940",FlightAware ADS-B (EHVB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:31:38 AM,51.7110,3.9546,↗ 28°,355,409,"14,000","-1,926",FlightAware ADS-B (GRQ / EHGG),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:32:21 AM,51.7728,4.0088,↗ 29°,352,405,"12,625","-1,870",FlightAware ADS-B (UTC / EHSB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:32:51 AM,51.8131,4.0442,↗ 29°,322,371,"11,725","-1,800",FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:33:21 AM,51.8509,4.0775,↗ 29°,301,346,"10,825","-1,688",FlightAware ADS-B (RTM / EHRD),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:33:39 AM,51.8731,4.0971,↗ 29°,291,335,"10,375","-1,043",FlightAware ADS-B (RTM / EHRD),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:34:07 AM,51.9037,4.1241,↗ 30°,276,318,"10,025",-563,FlightAware ADS-B (EHDL),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:34:27 AM,51.9241,4.1487,↗ 42°,276,318,"9,925",-840,FlightAware ADS-B (UDE / EHVK),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:34:57 AM,51.9537,4.1917,↗ 42°,281,323,"9,325","-1,255",FlightAware ADS-B (EHVB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:35:16 AM,51.9713,4.2184,↗ 49°,283,326,"8,900","-1,167",FlightAware ADS-B (EIN / EHEH),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:35:33 AM,51.9808,4.2521,→ 78°,278,320,"8,625",-727,FlightAware ADS-B (EHHA),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:35:49 AM,51.9827,4.2854,→ 86°,268,308,"8,500",-600,FlightAware ADS-B (ANR / EBAW),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:36:18 AM,51.9847,4.3395,→ 87°,249,287,"8,175",-915,FlightAware ADS-B (EHMZ),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:36:48 AM,51.9863,4.3952,→ 88°,243,280,"7,600","-1,250",FlightAware ADS-B (RTM / EHRD),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:37:18 AM,51.9878,4.4511,→ 87°,241,277,"6,925","-1,300",FlightAware ADS-B (RTM / EHRD),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:37:48 AM,51.9893,4.5019,→ 87°,240,276,"6,300","-1,133",FlightAware ADS-B (EIN / EHEH),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:38:07 AM,51.9904,4.5386,→ 87°,241,277,"6,000",-980,FlightAware ADS-B (BRU / EBBR),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:38:37 AM,51.9920,4.5913,→ 87°,242,278,"5,500",-775,FlightAware ADS-B (EBUL),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:39:07 AM,51.9936,4.6474,→ 87°,243,280,"5,225",-536,FlightAware ADS-B (EHVB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:39:33 AM,51.9949,4.6916,→ 86°,227,261,"5,000",-477,FlightAware ADS-B (EHVB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:39:51 AM,52.0013,4.7181,↗ 54°,213,245,"4,875",-486,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:40:10 AM,52.0159,4.7366,↗ 33°,204,235,"4,700",-513,FlightAware ADS-B (EHVB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:40:29 AM,52.0304,4.7491,↑ 18°,198,228,"4,550",-500,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:40:46 AM,52.0466,4.7541,↑ 6°,194,223,"4,400",-415,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:41:16 AM,52.0746,4.7574,↑ 4°,195,224,"4,225",-575,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:41:46 AM,52.1003,4.7598,↑ 3°,192,221,"3,825","-1,025",FlightAware ADS-B (UTC / EHSB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:42:16 AM,52.1269,4.7623,↑ 3°,190,219,"3,200","-1,125",FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:42:46 AM,52.1519,4.7645,↑ 3°,182,209,"2,700",-975,FlightAware ADS-B (EHHV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:43:16 AM,52.1771,4.7669,↑ 3°,172,198,"2,225",-950,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:43:46 AM,52.2000,4.7689,↑ 3°,166,191,"1,750",-900,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:44:16 AM,52.2221,4.7710,↑ 4°,148,170,"1,325",-779,FlightAware ADS-B (UTC / EHSB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:44:38 AM,52.2366,4.7724,↑ 3°,139,160,"1,075",-750,Surface and Near-Surface,Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:44:54 AM,52.2461,4.7732,↑ 3°,137,158,850,-797,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:45:10 AM,52.2562,4.7742,↑ 4°,137,158,650,-797,FlightAware ADS-B (RTM / EHRD),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:45:26 AM,52.2672,4.7752,↑ 3°,137,158,425,-797,FlightAware ADS-B (EHVB),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:45:42 AM,52.2773,4.7762,↑ 3°,136,157,225,-703,FlightAware ADS-B (EHHV),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:45:58 AM,52.2867,4.7770,↑ 3°,138,159,50,-609,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 07:46:14 AM,52.2969,4.7779,↑ 3°,137,158,,-563,FlightAware ADS-B (AMS / EHAM),Arrivals,VLG8353,2025-03-24 13:04:30
Mon 04:13:33 AM,40.8845,29.3010,↙ 244°,154,177,825,,FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:13:49 AM,40.8791,29.2873,↙ 237°,153,176,"1,525","2,091",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:14:06 AM,40.8682,29.2786,↓ 197°,166,191,"1,975","1,182",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:14:22 AM,40.8563,29.2744,↓ 199°,188,216,"2,175","1,359",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:14:38 AM,40.8432,29.2636,↙ 215°,194,223,"2,700","2,025",FlightAware ADS-B (SAW / LTFJ),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:15:02 AM,40.8269,29.2485,↙ 215°,198,228,"3,525","1,806",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:15:32 AM,40.8019,29.2271,↙ 212°,223,257,"4,325","1,475",FlightAware ADS-B (SAW / LTFJ),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:16:02 AM,40.7738,29.2035,↙ 213°,234,269,"5,000","1,239",FlightAware ADS-B (SAW / LTFJ),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:16:18 AM,40.7616,29.1891,↙ 233°,228,262,"5,275","1,398",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:16:46 AM,40.7478,29.1537,↙ 245°,243,280,"6,025","1,533",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:17:03 AM,40.7444,29.1301,← 274°,251,289,"6,425","1,243",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:17:21 AM,40.7482,29.1033,← 282°,254,292,"6,750","1,219",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:17:51 AM,40.7553,29.0582,← 281°,253,291,"7,400","1,275",FlightAware ADS-B (IST / LTFM),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:18:21 AM,40.7621,29.0121,← 281°,260,299,"8,025","1,150",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:18:51 AM,40.7690,28.9640,← 281°,264,304,"8,550",725,FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:19:21 AM,40.7756,28.9179,← 281°,265,305,"8,750",228,FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:19:37 AM,40.7795,28.8910,← 281°,264,304,"8,725",-45,FlightAware ADS-B (SAW / LTFJ),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:19:54 AM,40.7833,28.8648,← 281°,263,303,"8,725",383,FlightAware ADS-B (SAW / LTFJ),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:20:24 AM,40.7901,28.8179,← 282°,264,304,"9,025",750,FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:20:42 AM,40.7975,28.7910,← 295°,266,306,"9,325","1,054",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:21:01 AM,40.8074,28.7631,← 295°,268,308,"9,675","1,561",FlightAware ADS-B (ISL / LTBA),Arrivals,TKJ1,2025-03-24 13:04:30
Mon 04:21:31 AM,40.8236,28.7178,← 295°,281,323,"10,600","1,725",FlightAware ADS-B (SAW / LTFJ),Arrivals,TKJ1,2025-03-24 13:04:30
